activity_dag,activity_count,event_count,over_max_event,lead_time,activity_sequence,oid,work_time,start_at,resource_count
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','303300000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','813','25080000','1970-01-02T19:29:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','126000000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','814','40200000','1970-01-03T11:34:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','466560000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','815','18300000','1970-01-04T16:40:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>ExternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','11','11','false','202920000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>ExternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','816','20400000','1970-01-08T03:22:00+09:00','4'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','817','0','1970-01-06T02:22:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>>InternRepair*>InternRepair**>InternRepair>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','13','false','85020000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>InternRepair>InternRepair>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','818','63120000','1970-01-05T01:30:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','93540000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','819','12000000','1970-01-03T09:26:00+09:00','3'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','82','0','1970-01-04T06:05:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>ExternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','11','11','false','906720000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>ExternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','820','18660000','1970-01-04T14:11:00+09:00','5'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','252540000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','821','9540000','1970-01-07T00:58:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','1281180000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','822','17460000','1970-01-05T04:26:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','22740000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','823','10080000','1970-01-01T11:54:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','945900000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','824','14520000','1970-01-06T01:38:00+09:00','3'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','825','0','1970-01-05T23:56:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>ExternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','11','11','false','215100000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>ExternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','826','10560000','1970-01-06T21:16:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','45300000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','827','16800000','1970-01-04T06:29:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','11','11','false','598920000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','828','16980000','1970-01-03T12:42:00+09:00','4'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','829','0','1970-01-06T09:10:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','1183260000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','83','15600000','1970-01-06T04:15:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','390180000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','830','11640000','1970-01-07T15:52:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','698760000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','831','15660000','1970-01-02T21:43:00+09:00','4'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','832','0','1970-01-05T18:07:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','404580000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','833','19320000','1970-01-02T20:49:00+09:00','4'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','834','0','1970-01-05T01:27:00+09:00','1'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','835','0','1970-01-03T14:16:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','115980000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','836','10320000','1970-01-04T21:06:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','97740000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','837','15360000','1970-01-02T02:28:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','83220000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','838','16680000','1970-01-05T08:00:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','33540000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','839','14940000','1970-01-02T11:53:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>>InternRepair*>InternRepair**>InternRepair>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','13','false','1002300000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>InternRepair>InternRepair>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','84','59520000','1970-01-07T12:42:00+09:00','5'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','547080000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','840','10680000','1970-01-05T04:15:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','15180000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','841','11460000','1970-01-06T10:49:00+09:00','4'
'FirstContact>InformClientWrongPlace*','2','2','false','0','FirstContact>InformClientWrongPlace','842','0','1970-01-01T14:18:00+09:00','1'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','857160000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','843','16080000','1970-01-04T14:03:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','35280000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','844','7200000','1970-01-05T17:37:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','111540000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','845','11040000','1970-01-02T13:49:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','126720000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','846','19260000','1970-01-02T11:43:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','282780000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','847','63240000','1970-01-08T05:30:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','77700000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','848','17940000','1970-01-01T16:27:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','32580000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','849','28920000','1970-01-06T19:13:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','381180000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','85','10440000','1970-01-07T06:18:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','25140000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','850','9720000','1970-01-01T19:33:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','26280000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','851','13320000','1970-01-07T16:33:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','1291560000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','852','17880000','1970-01-03T15:04:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','521700000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','853','19440000','1970-01-06T22:15:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','397200000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','854','18420000','1970-01-04T18:50:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','761760000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','855','73320000','1970-01-05T00:09:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','902460000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','856','16920000','1970-01-07T12:30:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','33840000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','857','10320000','1970-01-04T23:49:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','295560000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','858','11040000','1970-01-04T10:08:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','138360000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','859','9660000','1970-01-05T20:53:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','317760000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','86','16620000','1970-01-07T04:32:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady*','10','10','false','711120000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>ReadyInformClient>SendTicketToFinAdmin>TicketReady','860','8760000','1970-01-05T19:50:00+09:00','3'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','36240000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>InternRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','861','15180000','1970-01-01T17:55:00+09:00','4'
'FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady*','10','10','false','638580000','FirstContact>MakeTicket>ArrangeSurvey>InformClientSurvey>Survey>ImmediateRepair>RepairReady>SendTicketToFinAdmin>ReadyInformClient>TicketReady','862','68700000','1970-01-06T13:17:00+09:00','3'
